Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Assens";Ræv;Han;Over 1 år;Han;0;0;0;6;9;7;14;17
2013/2014;"Assens";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;5;9;10;7
2013/2014;"Assens";Ræv;Hvalp;Under 1 år;Han;2;3;1;1;1;1;0;0
2013/2014;"Assens";Ræv;Hvalp;Under 1 år;Hun;2;1;1;0;1;2;0;0
2013/2014;"Assens";Ræv;Hvalp;Under 1 år;;0;0;0;0;1;1;0;0
