Sæson;Kommune;Art;September;Oktober;November;December;Januar
2018/2019;"Jammerbugt";Mink;0;1;0;1;2
2018/2019;"Jammerbugt";Mink;0;2;0;1;3
2018/2019;"Jammerbugt";Mink;0;0;1;0;0
