Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Brønderslev-Dronninglund";Mink;0;0;1;1;0
2017/2018;"Brønderslev-Dronninglund";Mink;0;0;0;1;0
2017/2018;"Brønderslev-Dronninglund";Mink;0;0;0;3;0
