Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Fanø";Ræv;Han;Over 1 år;Han;0;0;0;0;1;3;2;2
2017/2018;"Fanø";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;2;3;2;2
