Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Syddjurs";Sika;Sikahjort;;Han;0;0;2;1;0
2016/2017;"Syddjurs";Sika;Sikahind;2+ år;Hun;0;0;0;1;0
2016/2017;"Syddjurs";Sika;Sikahind;;Hun;0;0;1;0;0
2016/2017;"Syddjurs";Sika;Kalv;Under 1 år;Hun;0;0;1;0;0
2016/2017;"Syddjurs";Sika;Kalv;Under 1 år;;0;1;1;0;0
