Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Faxe";Ræv;Han;Over 1 år;Han;1;1;0;7;2;12;9;11
2019/2020;"Faxe";Ræv;Tæve;Over 1 år;Hun;0;1;0;1;3;6;3;12
2019/2020;"Faxe";Ræv;Hvalp;Under 1 år;Han;0;1;1;1;0;0;0;0
2019/2020;"Faxe";Ræv;Hvalp;Under 1 år;Hun;0;2;0;0;0;0;0;0
2019/2020;"Faxe";Ræv;Hvalp;Under 1 år;;0;4;0;5;5;1;1;0
