Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Helsingør";Rådyr;Råbuk;2+ år;Han;16;10;1;4;0;0;2
2018/2019;"Helsingør";Rådyr;Råbuk;1 år;Han;4;1;0;0;0;0;0
2018/2019;"Helsingør";Rådyr;Råbuk;;Han;18;11;0;2;1;0;1
2018/2019;"Helsingør";Rådyr;Rå;2+ år;Hun;0;0;0;2;3;1;4
2018/2019;"Helsingør";Rådyr;Rå;1 år;Hun;0;0;0;0;0;1;2
2018/2019;"Helsingør";Rådyr;Rå;;Hun;0;0;0;3;2;1;2
2018/2019;"Helsingør";Rådyr;Lam;Under 1 år;Han;0;0;0;1;0;4;1
2018/2019;"Helsingør";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;4;2;4
2018/2019;"Helsingør";Rådyr;Lam;Under 1 år;;0;0;0;2;2;0;0
