Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Sorø";Rådyr;Råbuk;2+ år;Han;101;43;10;6;2;2;4
2019/2020;"Sorø";Rådyr;Råbuk;1 år;Han;17;4;5;4;0;4;3
2019/2020;"Sorø";Rådyr;Råbuk;;Han;91;24;13;7;4;2;0
2019/2020;"Sorø";Rådyr;Rå;2+ år;Hun;0;2;0;9;10;14;24
2019/2020;"Sorø";Rådyr;Rå;1 år;Hun;0;0;0;5;4;5;6
2019/2020;"Sorø";Rådyr;Rå;;Hun;0;0;0;16;13;18;24
2019/2020;"Sorø";Rådyr;Lam;Under 1 år;Han;0;0;0;5;8;10;8
2019/2020;"Sorø";Rådyr;Lam;Under 1 år;Hun;0;0;0;7;18;11;18
2019/2020;"Sorø";Rådyr;Lam;Under 1 år;;0;0;0;5;12;12;24
