Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Struer";Vildsvin;Orne;Over 1 år;Han;1;0;0;0;0
2020/2021;"Struer";Vildsvin;Gris;Under 1 år;Hun;0;1;0;1;0
