Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2016/2017;"Tønder";Ræv;Han;Over 1 år;Han;1;0;0;8;32;50;47;46
2016/2017;"Tønder";Ræv;Han;;Han;0;0;0;0;0;0;1;0
2016/2017;"Tønder";Ræv;Tæve;Over 1 år;Hun;0;1;0;6;12;23;24;26
2016/2017;"Tønder";Ræv;Hvalp;Under 1 år;Han;7;4;0;2;3;1;3;1
2016/2017;"Tønder";Ræv;Hvalp;Under 1 år;Hun;3;5;1;0;0;1;2;0
2016/2017;"Tønder";Ræv;Hvalp;Under 1 år;;7;2;0;1;2;2;1;3
