Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2016/2017;"Hillerød";Rådyr;Råbuk;2+ år;Han;55;11;2;4;2;2;2
2016/2017;"Hillerød";Rådyr;Råbuk;1 år;Han;13;4;2;2;2;1;0
2016/2017;"Hillerød";Rådyr;Råbuk;;Han;44;15;2;2;2;1;2
2016/2017;"Hillerød";Rådyr;Rå;2+ år;Hun;1;0;0;4;11;7;7
2016/2017;"Hillerød";Rådyr;Rå;1 år;Hun;0;0;0;0;5;2;6
2016/2017;"Hillerød";Rådyr;Rå;;Hun;0;0;0;6;11;4;5
2016/2017;"Hillerød";Rådyr;Lam;Under 1 år;Han;0;0;0;4;6;6;6
2016/2017;"Hillerød";Rådyr;Lam;Under 1 år;Hun;0;0;0;8;3;3;6
2016/2017;"Hillerød";Rådyr;Lam;Under 1 år;;0;0;0;2;10;4;5
