Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Assens";Dådyr;Dåhjort;2+ år;Han;0;3;0;0;0
2017/2018;"Assens";Dådyr;Dåhjort;1 år;Han;0;0;2;1;0
2017/2018;"Assens";Dådyr;Dåhjort;;Han;0;0;1;0;2
2017/2018;"Assens";Dådyr;Då;2+ år;Hun;0;0;3;2;2
2017/2018;"Assens";Dådyr;Då;1 år;Hun;0;0;1;0;1
2017/2018;"Assens";Dådyr;Då;;Hun;0;2;1;0;0
2017/2018;"Assens";Dådyr;Kalv;Under 1 år;Han;0;0;1;1;2
2017/2018;"Assens";Dådyr;Kalv;Under 1 år;Hun;0;0;1;0;1
2017/2018;"Assens";Dådyr;Kalv;Under 1 år;;0;0;1;0;3
