Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Randers";Ræv;Han;Over 1 år;Han;0;0;0;2;6;5;7;6
2021/2022;"Randers";Ræv;Han;;Han;0;0;0;0;9;4;10;4
2021/2022;"Randers";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;2;0;1;3
2021/2022;"Randers";Ræv;Tæve;;Hun;0;0;0;0;2;4;2;1
2021/2022;"Randers";Ræv;Hvalp;Under 1 år;Han;0;3;2;0;1;0;1;1
2021/2022;"Randers";Ræv;Hvalp;Under 1 år;Hun;0;2;2;0;1;0;3;1
2021/2022;"Randers";Ræv;Hvalp;Under 1 år;;0;10;5;0;0;0;0;0
