Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Ballerup";Rådyr;Råbuk;2+ år;Han;2;0;0;0;0;0;0
2013/2014;"Ballerup";Rådyr;Råbuk;;Han;1;0;0;0;0;0;0
