Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2014/2015;"Morsø";Krondyr;Kronhjort;;Han;0;0;1;0;0
2014/2015;"Morsø";Krondyr;Kalv;Under 1 år;Han;0;0;1;0;0
