Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Billund";Ræv;Han;Over 1 år;Han;0;0;0;8;23;14;33;26
2020/2021;"Billund";Ræv;Han;;Han;0;0;0;0;0;0;0;1
2020/2021;"Billund";Ræv;Tæve;Over 1 år;Hun;0;0;0;5;3;6;8;14
2020/2021;"Billund";Ræv;Hvalp;Under 1 år;Han;0;4;2;2;0;0;0;0
2020/2021;"Billund";Ræv;Hvalp;Under 1 år;Hun;0;6;1;2;0;0;0;0
2020/2021;"Billund";Ræv;Hvalp;Under 1 år;;0;2;18;9;2;1;1;4
