Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2016/2017;"Faxe";Ræv;Han;Over 1 år;Han;0;0;0;4;9;13;15;11
2016/2017;"Faxe";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2016/2017;"Faxe";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;2;5;9;11
2016/2017;"Faxe";Ræv;Tæve;;Hun;0;0;0;0;1;0;0;0
2016/2017;"Faxe";Ræv;Hvalp;Under 1 år;Han;1;2;1;5;2;0;1;0
2016/2017;"Faxe";Ræv;Hvalp;Under 1 år;Hun;1;0;0;2;0;1;0;0
2016/2017;"Faxe";Ræv;Hvalp;Under 1 år;;4;12;0;5;0;0;0;0
