Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2011/2012;"Ringkøbing-Skjern";Krondyr;Kronhjort;2+ år;Han;8;4;4;7;2
2011/2012;"Ringkøbing-Skjern";Krondyr;Kronhjort;1 år;Han;3;1;3;1;2
2011/2012;"Ringkøbing-Skjern";Krondyr;Kronhind;2+ år;Hun;0;2;6;9;3
2011/2012;"Ringkøbing-Skjern";Krondyr;Kronhind;1 år;Hun;0;0;4;7;5
2011/2012;"Ringkøbing-Skjern";Krondyr;Kalv;Under 1 år;Han;0;2;4;3;4
2011/2012;"Ringkøbing-Skjern";Krondyr;Kalv;Under 1 år;Hun;1;2;6;4;4
