Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Odense";Ræv;Han;Over 1 år;Han;0;0;0;1;5;6;4;14
2015/2016;"Odense";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;3;2;2;6
2015/2016;"Odense";Ræv;Hvalp;Under 1 år;Han;2;3;0;0;1;0;0;0
2015/2016;"Odense";Ræv;Hvalp;Under 1 år;Hun;0;2;0;0;0;0;0;0
2015/2016;"Odense";Ræv;Hvalp;Under 1 år;;3;5;0;1;0;0;1;0
