Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Ringkøbing-Skjern";Ræv;Han;Over 1 år;Han;1;2;1;8;57;44;49;53
2015/2016;"Ringkøbing-Skjern";Ræv;Han;;Han;0;0;0;0;0;0;0;1
2015/2016;"Ringkøbing-Skjern";Ræv;Tæve;Over 1 år;Hun;1;1;1;7;27;15;30;30
2015/2016;"Ringkøbing-Skjern";Ræv;Tæve;;Hun;0;0;0;0;0;0;0;1
2015/2016;"Ringkøbing-Skjern";Ræv;Hvalp;Under 1 år;Han;2;11;2;8;1;4;1;0
2015/2016;"Ringkøbing-Skjern";Ræv;Hvalp;Under 1 år;Hun;3;6;7;6;1;1;1;0
2015/2016;"Ringkøbing-Skjern";Ræv;Hvalp;Under 1 år;;24;30;7;7;9;3;3;1
