Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2007/2008;"Slagelse";Dådyr;Dåhjort;2+ år;Han;0;0;1;0;0
2007/2008;"Slagelse";Dådyr;Dåhjort;1 år;Han;1;1;0;0;0
2007/2008;"Slagelse";Dådyr;Då;2+ år;Hun;0;0;0;0;1
2007/2008;"Slagelse";Dådyr;Då;1 år;Hun;0;0;0;0;1
2007/2008;"Slagelse";Dådyr;Kalv;Under 1 år;Han;0;0;2;0;0
2007/2008;"Slagelse";Dådyr;Kalv;Under 1 år;Hun;0;0;3;1;0
