Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Norddjurs";Rådyr;Råbuk;2+ år;Han;121;51;20;12;11;3;1
2013/2014;"Norddjurs";Rådyr;Råbuk;1 år;Han;26;18;7;7;2;4;2
2013/2014;"Norddjurs";Rådyr;Råbuk;;Han;84;40;13;8;4;5;5
2013/2014;"Norddjurs";Rådyr;Rå;2+ år;Hun;1;0;0;22;33;24;26
2013/2014;"Norddjurs";Rådyr;Rå;1 år;Hun;0;0;0;10;6;3;10
2013/2014;"Norddjurs";Rådyr;Rå;;Hun;0;0;0;16;20;22;16
2013/2014;"Norddjurs";Rådyr;Lam;Under 1 år;Han;0;0;0;10;14;11;8
2013/2014;"Norddjurs";Rådyr;Lam;Under 1 år;Hun;0;0;0;18;31;18;26
2013/2014;"Norddjurs";Rådyr;Lam;Under 1 år;;0;0;0;22;30;14;9
