Sæson;Kommune;Art;September;Oktober;November;December;Januar
2020/2021;"Jammerbugt";Mink;1;1;3;4;0
2020/2021;"Jammerbugt";Mink;0;0;0;0;1
2020/2021;"Jammerbugt";Mink;0;2;0;0;0
