Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Skive";Ræv;Han;Over 1 år;Han;1;0;1;0;19;24;24;17
2017/2018;"Skive";Ræv;Han;;Han;0;0;0;0;1;0;0;0
2017/2018;"Skive";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;8;11;13;10
2017/2018;"Skive";Ræv;Hvalp;Under 1 år;Han;2;0;0;3;1;1;1;0
2017/2018;"Skive";Ræv;Hvalp;Under 1 år;Hun;1;2;0;3;1;0;1;0
2017/2018;"Skive";Ræv;Hvalp;Under 1 år;;0;3;1;1;3;0;0;0
