Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Lejre";Krondyr;Kronhjort;2+ år;Han;0;1;0;0;0
2022/2023;"Lejre";Krondyr;Kronhjort;1 år;Han;0;1;0;0;0
2022/2023;"Lejre";Krondyr;Ikke angivet;;Han;0;2;0;0;0
