Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2012/2013;"Høje-Taastrup";Rådyr;Råbuk;2+ år;Han;12;3;0;0;0;1;0
2012/2013;"Høje-Taastrup";Rådyr;Råbuk;1 år;Han;3;1;1;3;1;0;0
2012/2013;"Høje-Taastrup";Rådyr;Råbuk;;Han;0;0;0;1;0;0;0
2012/2013;"Høje-Taastrup";Rådyr;Rå;2+ år;Hun;0;0;0;3;4;2;4
2012/2013;"Høje-Taastrup";Rådyr;Rå;1 år;Hun;0;0;0;0;0;0;1
2012/2013;"Høje-Taastrup";Rådyr;Rå;;Hun;0;0;0;0;0;0;1
2012/2013;"Høje-Taastrup";Rådyr;Lam;Under 1 år;Han;0;0;0;0;1;0;0
2012/2013;"Høje-Taastrup";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;0;3;0
2012/2013;"Høje-Taastrup";Rådyr;Lam;Under 1 år;;0;0;0;3;0;0;0
