Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Faxe";Rådyr;Råbuk;2+ år;Han;101;40;13;9;4;2;5
2015/2016;"Faxe";Rådyr;Råbuk;1 år;Han;28;15;2;3;0;0;5
2015/2016;"Faxe";Rådyr;Råbuk;;Han;53;27;7;5;3;6;1
2015/2016;"Faxe";Rådyr;Rå;2+ år;Hun;0;0;0;14;17;25;43
2015/2016;"Faxe";Rådyr;Rå;1 år;Hun;0;0;0;4;11;9;7
2015/2016;"Faxe";Rådyr;Rå;;Hun;0;1;0;8;20;24;31
2015/2016;"Faxe";Rådyr;Lam;Under 1 år;Han;0;0;0;5;10;10;25
2015/2016;"Faxe";Rådyr;Lam;Under 1 år;Hun;0;0;0;11;13;27;30
2015/2016;"Faxe";Rådyr;Lam;Under 1 år;;0;0;0;10;9;16;11
