Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Aabenraa";Vildsvin;Orne;Over 1 år;Han;1;1;1;0;0
2019/2020;"Aabenraa";Vildsvin;Gris;Under 1 år;Han;0;0;0;1;0
2019/2020;"Aabenraa";Vildsvin;Gris;Under 1 år;Hun;0;0;0;1;1
