Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Silkeborg";Ræv;Han;Over 1 år;Han;0;0;0;2;12;13;3;7
2013/2014;"Silkeborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;11;1;7;4
2013/2014;"Silkeborg";Ræv;Hvalp;Under 1 år;Han;0;2;2;1;0;0;1;0
2013/2014;"Silkeborg";Ræv;Hvalp;Under 1 år;Hun;1;0;0;2;1;0;0;0
2013/2014;"Silkeborg";Ræv;Hvalp;Under 1 år;;4;2;0;0;2;0;1;0
