Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Ikast-Brande";Mårhund;Han;Over 1 år;Han;1;2;0;0;0
2022/2023;"Ikast-Brande";Mårhund;Han;;Han;1;0;1;1;0
2022/2023;"Ikast-Brande";Mårhund;Tæve;Over 1 år;Hun;0;1;0;0;1
2022/2023;"Ikast-Brande";Mårhund;Tæve;;Hun;0;0;1;2;0
