Sæson;Kommune;Art;September;Oktober;November;December;Januar
2020/2021;"Bornholm";Mink;0;0;3;0;0
2020/2021;"Bornholm";Mink;2;0;2;1;0
2020/2021;"Bornholm";Mink;0;0;2;0;0
2020/2021;"Bornholm";Mink;2;0;0;0;0
2020/2021;"Bornholm";Mink;0;1;0;1;0
