Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Aarhus";Krondyr;Kronhjort;2+ år;Han;0;3;0;0;0
2019/2020;"Aarhus";Krondyr;Kronhjort;1 år;Han;1;0;0;0;0
2019/2020;"Aarhus";Krondyr;Kronhind;2+ år;Hun;0;5;0;0;0
2019/2020;"Aarhus";Krondyr;Kronhind;1 år;Hun;0;0;0;0;1
2019/2020;"Aarhus";Krondyr;Kalv;Under 1 år;Hun;1;2;0;2;1
2019/2020;"Aarhus";Krondyr;Ikke angivet;;Han;0;0;0;0;2
2019/2020;"Aarhus";Krondyr;Ikke angivet;;Hun;1;1;3;1;4
