Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Hørsholm";Rådyr;Råbuk;2+ år;Han;7;1;0;0;1;1;0
2013/2014;"Hørsholm";Rådyr;Råbuk;;Han;3;0;0;0;0;0;0
2013/2014;"Hørsholm";Rådyr;Rå;2+ år;Hun;0;0;0;3;2;0;2
2013/2014;"Hørsholm";Rådyr;Rå;1 år;Hun;0;0;0;1;0;0;0
2013/2014;"Hørsholm";Rådyr;Rå;;Hun;0;0;0;1;2;0;0
2013/2014;"Hørsholm";Rådyr;Lam;Under 1 år;Han;0;0;0;0;3;0;0
2013/2014;"Hørsholm";Rådyr;Lam;Under 1 år;Hun;0;0;0;1;2;2;0
2013/2014;"Hørsholm";Rådyr;Lam;Under 1 år;;0;0;0;0;1;0;0
