Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Faaborg-Midtfyn";Krondyr;Kalv;Under 1 år;Hun;0;0;1;0;0
2020/2021;"Faaborg-Midtfyn";Krondyr;Ikke angivet;;Han;0;0;0;1;0
