Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2021/2022;"Lolland";Ræv;Han;Over 1 år;Han;0;0;0;0;3;1;5;4
2021/2022;"Lolland";Ræv;Han;;Han;0;1;0;0;0;3;7;6
2021/2022;"Lolland";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;0;1;2
2021/2022;"Lolland";Ræv;Tæve;;Hun;0;0;0;0;3;3;3;2
2021/2022;"Lolland";Ræv;Hvalp;Under 1 år;Han;0;2;5;0;0;0;0;0
2021/2022;"Lolland";Ræv;Hvalp;Under 1 år;Hun;0;2;3;0;0;1;0;1
2021/2022;"Lolland";Ræv;Hvalp;Under 1 år;;0;3;0;1;0;0;0;2
