Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Middelfart";Sika;Sikahjort;2+ år;Han;0;1;0;0;0
2022/2023;"Middelfart";Sika;Sikahind;2+ år;Hun;0;0;0;1;0
2022/2023;"Middelfart";Sika;Sikahind;1 år;Hun;0;0;0;2;0
2022/2023;"Middelfart";Sika;Kalv;Under 1 år;Hun;0;0;1;0;0
2022/2023;"Middelfart";Sika;Kalv;Under 1 år;;0;0;0;0;1
