Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Solrød";Rådyr;Råbuk;2+ år;Han;3;2;1;0;1;0;0
2015/2016;"Solrød";Rådyr;Råbuk;1 år;Han;1;0;0;0;0;0;0
2015/2016;"Solrød";Rådyr;Råbuk;;Han;7;1;0;1;0;1;0
2015/2016;"Solrød";Rådyr;Rå;2+ år;Hun;0;0;0;0;0;1;0
2015/2016;"Solrød";Rådyr;Rå;;Hun;0;0;0;2;3;1;2
2015/2016;"Solrød";Rådyr;Lam;Under 1 år;Han;0;0;0;0;1;0;1
2015/2016;"Solrød";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;1;0;2
2015/2016;"Solrød";Rådyr;Lam;Under 1 år;;0;0;0;0;0;1;0
