Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Hedensted";Rådyr;Råbuk;2+ år;Han;96;35;10;8;8;7;2
2015/2016;"Hedensted";Rådyr;Råbuk;1 år;Han;25;13;10;4;6;2;0
2015/2016;"Hedensted";Rådyr;Råbuk;;Han;39;20;7;3;6;3;0
2015/2016;"Hedensted";Rådyr;Rå;2+ år;Hun;0;0;0;16;27;14;13
2015/2016;"Hedensted";Rådyr;Rå;1 år;Hun;0;1;0;8;3;3;2
2015/2016;"Hedensted";Rådyr;Rå;;Hun;1;0;0;6;12;11;8
2015/2016;"Hedensted";Rådyr;Lam;Under 1 år;Han;1;0;0;13;12;9;4
2015/2016;"Hedensted";Rådyr;Lam;Under 1 år;Hun;0;0;0;13;20;11;7
2015/2016;"Hedensted";Rådyr;Lam;Under 1 år;;0;0;0;3;14;7;13
