Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Favrskov";Vildsvin;Orne;Over 1 år;Han;0;0;1;0;2
2018/2019;"Favrskov";Vildsvin;Gris;Under 1 år;Hun;0;0;0;0;4
