Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Varde";Dådyr;Dåhjort;2+ år;Han;0;0;1;6;2
2021/2022;"Varde";Dådyr;Dåhjort;1 år;Han;0;0;0;9;2
2021/2022;"Varde";Dådyr;Dåhjort;;Han;0;1;1;6;1
2021/2022;"Varde";Dådyr;Då;2+ år;Hun;0;0;0;6;3
2021/2022;"Varde";Dådyr;Då;;Hun;0;0;1;1;1
2021/2022;"Varde";Dådyr;Kalv;Under 1 år;Han;0;0;0;2;2
2021/2022;"Varde";Dådyr;Kalv;Under 1 år;Hun;1;3;1;5;5
