Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Hillerød";Ræv;Han;Over 1 år;Han;1;1;0;1;3;6;5;5
2012/2013;"Hillerød";Ræv;Han;;Han;2;0;0;0;0;0;0;0
2012/2013;"Hillerød";Ræv;Tæve;Over 1 år;Hun;0;0;2;0;1;4;4;1
2012/2013;"Hillerød";Ræv;Hvalp;Under 1 år;Han;1;0;0;0;0;1;0;0
2012/2013;"Hillerød";Ræv;Hvalp;Under 1 år;Hun;1;0;1;1;0;0;0;1
2012/2013;"Hillerød";Ræv;Hvalp;Under 1 år;;2;0;1;0;0;1;0;0
