Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Middelfart";Ræv;Han;Over 1 år;Han;0;0;1;3;4;5;12;9
2020/2021;"Middelfart";Ræv;Tæve;Over 1 år;Hun;0;1;1;1;2;1;4;12
2020/2021;"Middelfart";Ræv;Hvalp;Under 1 år;Han;0;2;5;1;0;0;0;0
2020/2021;"Middelfart";Ræv;Hvalp;Under 1 år;Hun;0;1;2;1;0;0;0;0
2020/2021;"Middelfart";Ræv;Hvalp;Under 1 år;;0;0;1;0;0;0;1;0
