Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Viborg";Sika;Sikahjort;2+ år;Han;3;1;0;1;0
2022/2023;"Viborg";Sika;Sikahjort;;Han;0;0;1;0;0
2022/2023;"Viborg";Sika;Sikahind;2+ år;Hun;0;0;1;0;1
2022/2023;"Viborg";Sika;Sikahind;;Hun;0;0;0;0;1
2022/2023;"Viborg";Sika;Kalv;Under 1 år;Hun;0;0;0;0;1
2022/2023;"Viborg";Sika;Kalv;Under 1 år;;0;0;0;0;1
