Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Skanderborg";Mårhund;Tæve;Over 1 år;Hun;0;2;0;1;0
2018/2019;"Skanderborg";Mårhund;Hvalp;Under 1 år;Han;1;0;0;0;0
2018/2019;"Skanderborg";Mårhund;Hvalp;Under 1 år;;0;0;0;1;0
