Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Holbæk";Ræv;Han;Over 1 år;Han;1;1;0;3;20;11;14;13
2015/2016;"Holbæk";Ræv;Tæve;Over 1 år;Hun;0;1;0;4;6;9;2;12
2015/2016;"Holbæk";Ræv;Hvalp;Under 1 år;Han;5;3;3;1;1;1;1;2
2015/2016;"Holbæk";Ræv;Hvalp;Under 1 år;Hun;2;4;3;0;1;0;1;1
2015/2016;"Holbæk";Ræv;Hvalp;Under 1 år;;0;4;0;4;5;1;1;2
