Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Mariagerfjord";Ræv;Han;Over 1 år;Han;0;1;1;2;33;22;23;17
2018/2019;"Mariagerfjord";Ræv;Han;;Han;0;0;0;0;0;0;1;0
2018/2019;"Mariagerfjord";Ræv;Tæve;Over 1 år;Hun;0;1;2;4;7;13;8;7
2018/2019;"Mariagerfjord";Ræv;Hvalp;Under 1 år;Han;0;4;0;0;2;3;1;0
2018/2019;"Mariagerfjord";Ræv;Hvalp;Under 1 år;Hun;0;4;0;1;0;1;0;0
2018/2019;"Mariagerfjord";Ræv;Hvalp;Under 1 år;;2;0;1;0;2;0;2;0
