Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Egedal";Rådyr;Råbuk;2+ år;Han;40;11;4;2;2;0;3
2014/2015;"Egedal";Rådyr;Råbuk;1 år;Han;5;8;1;0;0;0;0
2014/2015;"Egedal";Rådyr;Råbuk;;Han;20;7;0;3;2;1;4
2014/2015;"Egedal";Rådyr;Rå;2+ år;Hun;0;0;0;9;4;3;3
2014/2015;"Egedal";Rådyr;Rå;1 år;Hun;0;0;0;1;3;1;1
2014/2015;"Egedal";Rådyr;Rå;;Hun;0;1;0;3;6;2;4
2014/2015;"Egedal";Rådyr;Lam;Under 1 år;Han;0;0;0;3;3;1;4
2014/2015;"Egedal";Rådyr;Lam;Under 1 år;Hun;0;0;0;3;5;4;2
2014/2015;"Egedal";Rådyr;Lam;Under 1 år;;0;0;0;2;4;5;4
