Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Thisted";Ræv;Han;Over 1 år;Han;0;0;0;0;22;23;35;23
2015/2016;"Thisted";Ræv;Tæve;Over 1 år;Hun;0;1;0;1;6;10;16;16
2015/2016;"Thisted";Ræv;Hvalp;Under 1 år;Han;2;8;5;1;1;0;2;1
2015/2016;"Thisted";Ræv;Hvalp;Under 1 år;Hun;2;6;2;1;0;1;2;5
2015/2016;"Thisted";Ræv;Hvalp;Under 1 år;;3;8;2;0;3;0;2;1
