Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Lejre";Rådyr;Råbuk;2+ år;Han;75;25;5;5;5;1;2
2015/2016;"Lejre";Rådyr;Råbuk;1 år;Han;22;12;6;7;0;1;5
2015/2016;"Lejre";Rådyr;Råbuk;;Han;47;23;6;2;3;5;2
2015/2016;"Lejre";Rådyr;Rå;2+ år;Hun;0;0;0;7;13;12;18
2015/2016;"Lejre";Rådyr;Rå;1 år;Hun;0;0;0;0;2;6;7
2015/2016;"Lejre";Rådyr;Rå;;Hun;0;1;0;11;5;16;19
2015/2016;"Lejre";Rådyr;Lam;Under 1 år;Han;0;0;0;9;2;6;12
2015/2016;"Lejre";Rådyr;Lam;Under 1 år;Hun;0;0;0;8;10;11;20
2015/2016;"Lejre";Rådyr;Lam;Under 1 år;;0;0;1;9;5;12;15
