Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Norddjurs";Sika;Sikahjort;2+ år;Han;1;5;2;2;4
2022/2023;"Norddjurs";Sika;Sikahjort;1 år;Han;1;1;1;1;0
2022/2023;"Norddjurs";Sika;Sikahjort;;Han;2;4;0;0;1
2022/2023;"Norddjurs";Sika;Sikahind;2+ år;Hun;0;0;2;1;2
2022/2023;"Norddjurs";Sika;Sikahind;1 år;Hun;0;1;0;0;3
2022/2023;"Norddjurs";Sika;Sikahind;;Hun;0;1;0;1;5
2022/2023;"Norddjurs";Sika;Kalv;Under 1 år;Han;0;1;0;1;0
2022/2023;"Norddjurs";Sika;Kalv;Under 1 år;Hun;0;0;1;2;2
2022/2023;"Norddjurs";Sika;Kalv;Under 1 år;;0;0;1;0;0
