Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Billund";Vildsvin;Gris;Under 1 år;Han;0;0;0;1;0
2018/2019;"Billund";Vildsvin;Gris;Under 1 år;Hun;0;0;0;1;0
2018/2019;"Billund";Vildsvin;Gris;Under 1 år;;0;0;0;1;0
