Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Guldborgsund";Dådyr;Dåhjort;2+ år;Han;0;0;0;33;2
2021/2022;"Guldborgsund";Dådyr;Dåhjort;1 år;Han;0;3;3;6;5
2021/2022;"Guldborgsund";Dådyr;Dåhjort;;Han;0;7;6;13;3
2021/2022;"Guldborgsund";Dådyr;Då;2+ år;Hun;1;8;5;14;11
2021/2022;"Guldborgsund";Dådyr;Då;1 år;Hun;0;1;3;7;9
2021/2022;"Guldborgsund";Dådyr;Då;;Hun;0;9;20;10;27
2021/2022;"Guldborgsund";Dådyr;Kalv;Under 1 år;Han;1;14;12;12;9
2021/2022;"Guldborgsund";Dådyr;Kalv;Under 1 år;Hun;1;17;12;22;19
2021/2022;"Guldborgsund";Dådyr;Kalv;Under 1 år;;0;0;8;2;10
