Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Lemvig";Mårhund;Han;Over 1 år;Han;16;15;4;2;1
2020/2021;"Lemvig";Mårhund;Tæve;Over 1 år;Hun;11;11;4;3;0
2020/2021;"Lemvig";Mårhund;Hvalp;Under 1 år;Han;0;2;0;1;0
2020/2021;"Lemvig";Mårhund;Hvalp;Under 1 år;Hun;0;1;2;0;0
2020/2021;"Lemvig";Mårhund;Hvalp;Under 1 år;;2;0;0;0;0
