Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2017/2018;"Viborg";Ræv;Han;Over 1 år;Han;0;0;0;8;60;71;55;54
2017/2018;"Viborg";Ræv;Han;;Han;0;0;0;0;1;0;0;0
2017/2018;"Viborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;21;35;39;21
2017/2018;"Viborg";Ræv;Tæve;;Hun;0;0;0;1;0;0;0;0
2017/2018;"Viborg";Ræv;Hvalp;Under 1 år;Han;2;2;2;2;1;0;0;3
2017/2018;"Viborg";Ræv;Hvalp;Under 1 år;Hun;0;0;1;2;4;1;2;0
2017/2018;"Viborg";Ræv;Hvalp;Under 1 år;;11;10;0;4;7;6;4;0
