Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Favrskov";Sika;Sikahjort;2+ år;Han;25;10;3;4;1
2020/2021;"Favrskov";Sika;Sikahjort;1 år;Han;1;1;2;1;2
2020/2021;"Favrskov";Sika;Sikahjort;;Han;12;3;4;0;3
2020/2021;"Favrskov";Sika;Sikahind;2+ år;Hun;0;5;2;1;12
2020/2021;"Favrskov";Sika;Sikahind;1 år;Hun;0;1;3;1;3
2020/2021;"Favrskov";Sika;Sikahind;;Hun;0;4;6;1;3
2020/2021;"Favrskov";Sika;Kalv;Under 1 år;Han;0;1;2;1;7
2020/2021;"Favrskov";Sika;Kalv;Under 1 år;Hun;0;6;4;2;5
2020/2021;"Favrskov";Sika;Kalv;Under 1 år;;0;5;2;7;6
