Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2013/2014;"Viborg";Vildsvin;Orne;Over 1 år;Han;0;0;0;0;1
2013/2014;"Viborg";Vildsvin;Gris;Under 1 år;;0;0;1;1;0
