Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2016/2017;"Dragør";Rådyr;Råbuk;2+ år;Han;3;0;0;0;0;0;0
2016/2017;"Dragør";Rådyr;Råbuk;1 år;Han;1;0;0;0;0;0;0
2016/2017;"Dragør";Rådyr;Råbuk;;Han;0;0;0;1;0;0;0
2016/2017;"Dragør";Rådyr;Rå;2+ år;Hun;0;0;0;0;1;0;0
2016/2017;"Dragør";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;1;0;0
2016/2017;"Dragør";Rådyr;Lam;Under 1 år;;0;0;0;0;2;0;0
