Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Kerteminde";Ræv;Han;Over 1 år;Han;0;0;0;1;7;4;11;4
2019/2020;"Kerteminde";Ræv;Tæve;Over 1 år;Hun;0;1;0;0;3;1;6;6
2019/2020;"Kerteminde";Ræv;Hvalp;Under 1 år;Han;0;1;0;1;0;0;0;0
2019/2020;"Kerteminde";Ræv;Hvalp;Under 1 år;Hun;0;0;0;1;1;0;0;0
2019/2020;"Kerteminde";Ræv;Hvalp;Under 1 år;;0;0;5;0;0;0;0;0
