Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2014/2015;"Svendborg";Rådyr;Råbuk;2+ år;Han;67;30;11;3;6;1;2
2014/2015;"Svendborg";Rådyr;Råbuk;1 år;Han;24;15;2;0;1;3;0
2014/2015;"Svendborg";Rådyr;Råbuk;;Han;31;9;4;4;1;2;3
2014/2015;"Svendborg";Rådyr;Rå;2+ år;Hun;0;0;0;12;15;9;8
2014/2015;"Svendborg";Rådyr;Rå;1 år;Hun;1;0;0;4;2;3;4
2014/2015;"Svendborg";Rådyr;Rå;;Hun;0;0;0;1;10;4;4
2014/2015;"Svendborg";Rådyr;Lam;Under 1 år;Han;0;0;0;3;4;7;7
2014/2015;"Svendborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;11;14;10;7
2014/2015;"Svendborg";Rådyr;Lam;Under 1 år;;0;0;0;9;5;11;4
