Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Ikast-Brande";Vildsvin;Orne;Over 1 år;Han;0;0;1;0;0
2021/2022;"Ikast-Brande";Vildsvin;So;Over 1 år;Hun;0;0;1;0;0
2021/2022;"Ikast-Brande";Vildsvin;Gris;Under 1 år;;0;0;1;0;0
