Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Horsens";Mårhund;Han;Over 1 år;Han;1;0;0;0;0
2021/2022;"Horsens";Mårhund;Han;;Han;1;1;0;0;0
2021/2022;"Horsens";Mårhund;Tæve;Over 1 år;Hun;2;0;0;0;0
2021/2022;"Horsens";Mårhund;Tæve;;Hun;0;2;0;0;0
