Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2017/2018;"Faxe";Rådyr;Råbuk;2+ år;Han;121;47;19;3;3;3;2
2017/2018;"Faxe";Rådyr;Råbuk;1 år;Han;18;9;8;2;3;3;2
2017/2018;"Faxe";Rådyr;Råbuk;;Han;70;31;9;6;2;3;7
2017/2018;"Faxe";Rådyr;Rå;2+ år;Hun;0;0;0;9;25;31;15
2017/2018;"Faxe";Rådyr;Rå;1 år;Hun;0;0;0;2;8;4;5
2017/2018;"Faxe";Rådyr;Rå;;Hun;0;0;0;6;16;20;25
2017/2018;"Faxe";Rådyr;Lam;Under 1 år;Han;0;0;0;4;8;11;11
2017/2018;"Faxe";Rådyr;Lam;Under 1 år;Hun;0;0;0;9;15;22;15
2017/2018;"Faxe";Rådyr;Lam;Under 1 år;;0;0;0;13;14;19;28
