Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Sønderborg";Ræv;Han;Over 1 år;Han;0;0;0;9;5;21;17;19
2018/2019;"Sønderborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;2;10;7;12
2018/2019;"Sønderborg";Ræv;Hvalp;Under 1 år;Han;4;3;2;0;0;0;0;0
2018/2019;"Sønderborg";Ræv;Hvalp;Under 1 år;Hun;0;3;3;0;1;1;0;1
2018/2019;"Sønderborg";Ræv;Hvalp;Under 1 år;;12;2;12;0;0;2;0;0
