Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2017/2018;"Høje-Taastrup";Rådyr;Råbuk;2+ år;Han;14;5;1;0;2;1;0
2017/2018;"Høje-Taastrup";Rådyr;Råbuk;1 år;Han;0;1;0;0;0;0;0
2017/2018;"Høje-Taastrup";Rådyr;Råbuk;;Han;6;3;0;0;0;0;0
2017/2018;"Høje-Taastrup";Rådyr;Rå;2+ år;Hun;0;0;0;0;3;5;1
2017/2018;"Høje-Taastrup";Rådyr;Rå;1 år;Hun;0;0;0;0;1;0;0
2017/2018;"Høje-Taastrup";Rådyr;Rå;;Hun;0;0;0;1;2;0;1
2017/2018;"Høje-Taastrup";Rådyr;Lam;Under 1 år;Han;0;0;0;0;0;0;1
2017/2018;"Høje-Taastrup";Rådyr;Lam;Under 1 år;Hun;0;0;0;1;3;1;0
2017/2018;"Høje-Taastrup";Rådyr;Lam;Under 1 år;;0;0;0;1;1;0;1
